gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,64,5120,5120,ck,0,0,44.6906,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,75.08,608.57,0.0
gfx950,256,64,5120,5120,cktile,0,0,22.4969,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_1,149.15,1208.94,0.0
gfx950,256,64,5120,5120,asm,0,1,20.4383,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,164.17,1330.71,0.0
gfx950,256,64,5120,5120,ck,1,0,27.8215,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,120.61,977.57,0.0
gfx950,256,64,5120,5120,cktile,1,0,22.4888,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_2,149.21,1209.38,0.0
gfx950,256,64,5120,5120,asm,1,2,16.9085,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,198.45,1608.51,0.0
gfx950,256,64,5120,5120,ck,2,0,22.7806,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,147.29,1193.89,0.0
gfx950,256,64,5120,5120,cktile,2,0,24.0203,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_1,139.69,1132.27,0.0
gfx950,256,64,5120,5120,asm,2,3,14.8582,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,225.83,1830.47,0.0
gfx950,256,64,5120,5120,ck,3,0,28.4292,a8w8_blockscale_bpreshuffle_1x128x128_256x16x256x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,118.03,956.67,0.0
gfx950,256,64,5120,5120,cktile,3,0,24.296,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_2,138.11,1119.42,0.0
gfx950,256,64,5120,5120,asm,3,4,17.263,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,194.37,1575.48,0.0001
gfx950,256,64,5120,5120,ck,4,0,19.2635,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,174.19,1411.86,0.0
gfx950,256,64,5120,5120,cktile,4,0,48.4389,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,69.27,561.48,0.0
gfx950,256,64,5120,5120,asm,4,5,16.7951,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,199.79,1619.37,0.0001
gfx950,256,64,5120,5120,ck,5,0,17.91,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,187.35,1518.56,0.0
gfx950,256,64,5120,5120,cktile,5,0,48.3153,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_2,69.45,562.92,0.0
gfx950,256,64,5120,5120,asm,5,6,16.3205,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,205.6,1666.46,0.0003
gfx950,256,64,5120,5120,ck,6,0,15.6814,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,213.98,1734.38,0.0
gfx950,256,64,5120,5120,cktile,6,0,35.5691,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_1,94.34,764.64,0.0
gfx950,256,64,5120,5120,asm,6,7,18.829,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,178.21,1444.44,0.0005
gfx950,256,64,5120,5120,ck,7,0,16.2729,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,206.2,1671.33,0.0
gfx950,256,64,5120,5120,cktile,7,0,35.6647,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,94.08,762.59,0.0
gfx950,256,64,5120,5120,asm,7,8,18.8125,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,178.36,1445.71,0.0007
gfx950,256,64,5120,5120,ck,8,0,31.7958,a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,105.53,855.38,0.0
gfx950,256,64,5120,5120,cktile,8,0,78.4653,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,42.76,346.62,0.0
gfx950,256,64,5120,5120,asm,8,1,21.1663,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,158.53,1284.94,0.0
gfx950,256,64,5120,5120,ck,9,0,26.2824,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,127.67,1034.82,0.0
gfx950,256,64,5120,5120,cktile,9,0,78.5265,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,42.73,346.35,0.0
gfx950,256,64,5120,5120,asm,9,2,17.3034,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,193.92,1571.8,0.0
gfx950,256,64,5120,5120,ck,10,0,19.0699,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,175.95,1426.2,0.0
gfx950,256,64,5120,5120,cktile,10,0,86.9607,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,38.59,312.76,0.0
gfx950,256,64,5120,5120,asm,10,3,15.2716,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,219.72,1780.92,0.0
gfx950,256,64,5120,5120,ck,11,0,19.0744,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,175.91,1425.86,0.0
gfx950,256,64,5120,5120,cktile,11,0,49.8066,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,67.37,546.06,0.0
gfx950,256,64,5120,5120,asm,11,4,18.1273,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,185.1,1500.36,0.0001
gfx950,256,64,5120,5120,ck,12,0,13.9436,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,240.64,1950.53,0.0
gfx950,256,64,5120,5120,cktile,12,0,49.9098,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1_aqrm,67.23,544.93,0.9323
gfx950,256,64,5120,5120,asm,12,5,17.7764,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,188.76,1529.97,0.0001
gfx950,256,64,5120,5120,ck,13,0,43.3181,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,77.46,627.85,0.0
gfx950,256,64,5120,5120,cktile,13,0,22.4202,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_3,149.66,1213.08,0.0
gfx950,256,64,5120,5120,asm,13,6,17.3375,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,193.54,1568.71,0.0002
gfx950,256,64,5120,5120,ck,14,0,30.1501,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,111.29,902.07,0.0
gfx950,256,64,5120,5120,cktile,14,0,32.3256,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_4,103.8,841.36,0.0
gfx950,256,64,5120,5120,asm,14,7,19.7112,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,170.23,1379.8,0.0003
gfx950,256,64,5120,5120,ck,15,0,22.6249,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,148.31,1202.1,0.0
gfx950,256,64,5120,5120,cktile,15,0,24.3849,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_3,137.6,1115.34,0.0
gfx950,256,64,5120,5120,asm,15,8,19.6643,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,170.64,1383.09,0.0009
gfx950,256,64,5120,5120,ck,16,0,27.2188,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,123.28,999.22,0.0
gfx950,256,64,5120,5120,cktile,16,0,24.26,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_4,138.31,1121.08,0.0
gfx950,256,64,5120,5120,asm,16,1,23.369,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,143.59,1163.83,0.0
gfx950,256,64,5120,5120,ck,17,0,18.0291,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,186.11,1508.53,0.0
gfx950,256,64,5120,5120,cktile,17,0,47.9494,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_3,69.98,567.21,0.0
gfx950,256,64,5120,5120,asm,17,2,18.7851,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,178.62,1447.82,0.0
gfx950,256,64,5120,5120,cktile,18,0,48.2162,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_4,69.59,564.07,0.0
gfx950,256,64,5120,5120,asm,18,3,16.2519,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,206.46,1673.49,0.0
gfx950,256,64,5120,5120,cktile,19,0,35.6477,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_3,94.13,762.95,0.0
gfx950,256,64,5120,5120,asm,19,4,14.8171,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,226.46,1835.54,0.0
gfx950,256,64,5120,5120,cktile,20,0,35.5512,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_4,94.38,765.02,0.0
gfx950,256,64,5120,5120,asm,20,5,14.5559,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,230.52,1868.48,0.0001
gfx950,256,64,5120,5120,cktile,21,0,72.6702,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_2,46.17,374.26,0.0
gfx950,256,64,5120,5120,asm,21,6,14.1264,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,237.53,1925.29,0.0002
gfx950,256,64,5120,5120,cktile,22,0,261.3788,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_3,12.84,104.05,0.0
gfx950,256,64,5120,5120,asm,22,7,18.0061,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,186.35,1510.46,0.0005
gfx950,256,64,5120,5120,cktile,23,0,362.4425,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_4,9.26,75.04,0.0
gfx950,256,64,5120,5120,asm,23,8,18.5014,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,181.36,1470.02,0.0007
gfx950,256,64,5120,5120,cktile,24,0,88.536,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_1,37.9,307.19,0.0
gfx950,256,64,5120,5120,asm,24,1,23.5359,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,142.57,1155.57,0.0
gfx950,256,64,5120,5120,cktile,25,0,250.8986,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_3,13.37,108.4,0.0
gfx950,256,64,5120,5120,asm,25,2,19.1067,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,175.62,1423.45,0.0
gfx950,256,64,5120,5120,cktile,26,0,392.1568,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_4,8.56,69.35,0.0
gfx950,256,64,5120,5120,asm,26,3,16.6111,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,202.0,1637.31,0.0
gfx950,256,64,5120,5120,cktile,27,0,49.886,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,67.26,545.19,0.0
gfx950,256,64,5120,5120,asm,27,4,15.0328,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,223.21,1809.21,0.0001
gfx950,256,64,5120,5120,cktile,28,0,49.6422,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,67.59,547.87,0.0
gfx950,256,64,5120,5120,asm,28,5,14.7215,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,227.93,1847.46,0.0001
gfx950,256,64,5120,5120,cktile,29,0,49.6942,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,67.52,547.3,0.0
gfx950,256,64,5120,5120,asm,29,6,14.4755,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,231.8,1878.86,0.0002
gfx950,256,64,5120,5120,cktile,30,0,49.7684,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2_aqrm,67.42,546.48,0.9323
gfx950,256,64,5120,5120,asm,30,7,18.3377,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,182.98,1483.14,0.0004
gfx950,256,64,5120,5120,cktile,31,0,49.989,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3_aqrm,67.12,544.07,0.9323
gfx950,256,64,5120,5120,asm,31,8,19.1562,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,175.16,1419.77,0.0007
gfx950,256,64,5120,5120,cktile,32,0,49.7819,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4_aqrm,67.4,546.33,0.9323
gfx950,256,64,5120,5120,asm,32,1,25.9949,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,129.08,1046.26,0.0
gfx950,256,64,5120,5120,asm,33,2,19.6758,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,170.54,1382.28,0.0
gfx950,256,64,5120,5120,asm,34,3,17.0456,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,196.85,1595.57,0.0
gfx950,256,64,5120,5120,asm,35,4,15.5797,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,215.37,1745.7,0.0001
gfx950,256,64,5120,5120,asm,36,5,15.1107,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,222.06,1799.88,0.0001
gfx950,256,64,5120,5120,asm,37,6,14.9106,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,225.04,1824.03,0.0002
gfx950,256,64,5120,5120,asm,38,7,18.9347,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,177.21,1436.38,0.0004
gfx950,256,64,5120,5120,asm,39,8,19.5874,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,171.31,1388.52,0.0009
gfx950,256,64,5120,5120,asm,40,1,29.1247,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,115.21,933.83,0.0
gfx950,256,64,5120,5120,asm,41,2,21.8049,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,153.88,1247.31,0.0
gfx950,256,64,5120,5120,asm,42,3,18.5248,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,181.13,1468.16,0.0
gfx950,256,64,5120,5120,asm,43,4,16.9799,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,197.61,1601.74,0.0
gfx950,256,64,5120,5120,asm,44,5,16.1782,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,207.41,1681.12,0.0001
gfx950,256,64,5120,5120,asm,45,6,15.7133,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,213.54,1730.85,0.0002
gfx950,256,64,5120,5120,asm,46,7,20.5112,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,163.59,1325.98,0.0004
gfx950,256,64,5120,5120,asm,47,8,21.2017,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,158.26,1282.8,0.0007
gfx950,256,64,5120,17408,ck,0,0,136.4555,a8w8_blockscale_bpreshuffle_1x128x128_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,83.61,666.14,0.0
gfx950,256,64,5120,17408,cktile,0,0,58.8143,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_1,193.98,1545.52,0.0
gfx950,256,64,5120,17408,asm,0,1,59.0854,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,193.09,1538.42,0.0
gfx950,256,64,5120,17408,ck,1,0,84.1972,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,135.5,1079.59,0.0
gfx950,256,64,5120,17408,cktile,1,0,59.1489,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_2,192.88,1536.77,0.0
gfx950,256,64,5120,17408,asm,1,2,37.9257,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,300.81,2396.75,0.0
gfx950,256,64,5120,17408,ck,2,0,68.8486,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,165.7,1320.27,0.0
gfx950,256,64,5120,17408,cktile,2,0,63.9477,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_1,178.4,1421.45,0.0
gfx950,256,64,5120,17408,asm,2,3,30.1621,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,378.24,3013.66,0.0017
gfx950,256,64,5120,17408,ck,3,0,87.436,a8w8_blockscale_bpreshuffle_1x128x128_256x16x256x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,130.48,1039.6,0.0
gfx950,256,64,5120,17408,cktile,3,0,65.3528,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_2,174.57,1390.89,0.0
gfx950,256,64,5120,17408,asm,3,4,37.0711,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,307.75,2452.0,0.0082
gfx950,256,64,5120,17408,ck,4,0,57.6161,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,198.01,1577.66,0.0
gfx950,256,64,5120,17408,cktile,4,0,149.8981,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,76.11,606.4,0.0
gfx950,256,64,5120,17408,asm,4,5,34.3,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,332.61,2650.1,0.0143
gfx950,256,64,5120,17408,ck,5,0,52.5348,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,217.16,1730.25,0.0
gfx950,256,64,5120,17408,cktile,5,0,150.4146,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_2,75.85,604.32,0.0
gfx950,256,64,5120,17408,asm,5,6,35.1338,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,324.72,2587.21,0.0135
gfx950,256,64,5120,17408,ck,6,0,46.1586,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,247.16,1969.26,0.0
gfx950,256,64,5120,17408,cktile,6,0,103.0241,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_1,110.74,882.3,0.0
gfx950,256,64,5120,17408,asm,6,7,40.9723,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,278.44,2218.53,0.0156
gfx950,256,64,5120,17408,ck,7,0,47.6803,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,239.27,1906.41,0.0
gfx950,256,64,5120,17408,cktile,7,0,103.1344,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,110.62,881.36,0.0
gfx950,256,64,5120,17408,asm,7,8,39.0584,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,292.09,2327.24,0.0242
gfx950,256,64,5120,17408,ck,8,0,96.6742,a8w8_blockscale_bpreshuffle_1x128x128_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,118.01,940.26,0.0
gfx950,256,64,5120,17408,cktile,8,0,249.5063,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,45.72,364.31,0.0
gfx950,256,64,5120,17408,asm,8,1,60.0945,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,189.84,1512.59,0.0
gfx950,256,64,5120,17408,ck,9,0,82.7328,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,137.9,1098.7,0.0
gfx950,256,64,5120,17408,cktile,9,0,249.5173,a8w8_blockscale_cktile_128x128x128_1x4x1_16x16x128_intrawave_0x1x0_1,45.72,364.3,0.0
gfx950,256,64,5120,17408,asm,9,2,38.4041,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,297.06,2366.89,0.0
gfx950,256,64,5120,17408,ck,10,0,56.7456,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,201.05,1601.86,0.0
gfx950,256,64,5120,17408,cktile,10,0,281.953,a8w8_blockscale_cktile_128x128x128_2x2x1_16x16x128_intrawave_0x1x0_2,40.46,322.39,0.0
gfx950,256,64,5120,17408,asm,10,3,30.4566,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,374.58,2984.52,0.0018
gfx950,256,64,5120,17408,ck,11,0,55.277,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,206.39,1644.42,0.0
gfx950,256,64,5120,17408,cktile,11,0,154.3672,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,73.9,588.85,0.0
gfx950,256,64,5120,17408,asm,11,4,36.7505,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,310.43,2473.39,0.0082
gfx950,256,64,5120,17408,ck,12,0,39.3788,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,289.71,2308.31,0.0
gfx950,256,64,5120,17408,cktile,12,0,154.7874,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1_aqrm,73.7,587.25,0.8995
gfx950,256,64,5120,17408,asm,12,5,34.5976,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,329.75,2627.3,0.0148
gfx950,256,64,5120,17408,ck,13,0,130.3208,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,87.54,697.5,0.0
gfx950,256,64,5120,17408,cktile,13,0,59.4494,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_3,191.9,1529.01,0.0
gfx950,256,64,5120,17408,asm,13,6,35.4371,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,321.94,2565.06,0.0136
gfx950,256,64,5120,17408,ck,14,0,90.8838,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,125.53,1000.16,0.0
gfx950,256,64,5120,17408,cktile,14,0,90.1662,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x128_intrawave_0x1x0_4,126.53,1008.12,0.0
gfx950,256,64,5120,17408,asm,14,7,41.6174,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,274.13,2184.14,0.0156
gfx950,256,64,5120,17408,ck,15,0,68.1018,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,167.52,1334.74,0.0
gfx950,256,64,5120,17408,cktile,15,0,66.0233,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_3,172.8,1376.76,0.0
gfx950,256,64,5120,17408,asm,15,8,39.8054,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,286.61,2283.57,0.0238
gfx950,256,64,5120,17408,ck,16,0,80.486,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,141.75,1129.37,0.0
gfx950,256,64,5120,17408,cktile,16,0,65.6629,a8w8_blockscale_cktile_16x128x256_1x4x1_16x16x64_intrawave_0x1x0_4,173.74,1384.32,0.0
gfx950,256,64,5120,17408,asm,16,1,65.9333,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,173.03,1378.64,0.0
gfx950,256,64,5120,17408,ck,17,0,51.6162,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,221.03,1761.04,0.0
gfx950,256,64,5120,17408,cktile,17,0,150.2774,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_3,75.92,604.87,0.0
gfx950,256,64,5120,17408,asm,17,2,41.7784,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,273.07,2175.73,0.0
gfx950,256,64,5120,17408,cktile,18,0,150.4289,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_4,75.84,604.26,0.0
gfx950,256,64,5120,17408,asm,18,3,32.5362,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,350.64,2793.76,0.0017
gfx950,256,64,5120,17408,cktile,19,0,103.2645,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_3,110.48,880.25,0.0
